file,line,column,type,code,message,docs,severity,link
includes/class-ai-readability-admin.php,193,20,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=193
includes/class-ai-readability-admin.php,193,20,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=193
includes/class-ai-readability-admin.php,193,27,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_results()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=193
includes/class-ai-readability-admin.php,196,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} h \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=196
includes/class-ai-readability-admin.php,214,19,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=214
includes/class-ai-readability-admin.php,214,19,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=214
includes/class-ai-readability-admin.php,214,26,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_row()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=214
includes/class-ai-readability-admin.php,222,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-admin.php&line=222
includes/class-ai-readability-ajax.php,48,28,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=48
includes/class-ai-readability-ajax.php,48,76,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=48
includes/class-ai-readability-ajax.php,49,28,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=49
includes/class-ai-readability-ajax.php,49,81,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=49
includes/class-ai-readability-ajax.php,50,28,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=50
includes/class-ai-readability-ajax.php,50,84,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=50
includes/class-ai-readability-ajax.php,51,28,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=51
includes/class-ai-readability-ajax.php,51,58,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=51
includes/class-ai-readability-ajax.php,85,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=85
includes/class-ai-readability-ajax.php,104,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=104
includes/class-ai-readability-ajax.php,104,57,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=104
includes/class-ai-readability-ajax.php,113,19,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=113
includes/class-ai-readability-ajax.php,113,19,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=113
includes/class-ai-readability-ajax.php,113,26,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_row()\n$table_name assigned unsafely at line 111.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=113
includes/class-ai-readability-ajax.php,115,17,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;SELECT * FROM {$table_name} WHERE post_id = %d ORDER BY analyzed_at DESC LIMIT 1&quot;",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=115
includes/class-ai-readability-ajax.php,133,26,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=133
includes/class-ai-readability-ajax.php,133,55,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=133
includes/class-ai-readability-ajax.php,139,21,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=139
includes/class-ai-readability-ajax.php,139,21,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=139
includes/class-ai-readability-ajax.php,139,28,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_row()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=139
includes/class-ai-readability-ajax.php,147,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=147
includes/class-ai-readability-ajax.php,154,23,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=154
includes/class-ai-readability-ajax.php,154,23,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=154
includes/class-ai-readability-ajax.php,154,30,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_results()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=154
includes/class-ai-readability-ajax.php,162,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=162
includes/class-ai-readability-ajax.php,171,25,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=171
includes/class-ai-readability-ajax.php,171,25,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=171
includes/class-ai-readability-ajax.php,171,32,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_results()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=171
includes/class-ai-readability-ajax.php,174,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} h \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=174
includes/class-ai-readability-ajax.php,197,26,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=197
includes/class-ai-readability-ajax.php,197,55,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=197
includes/class-ai-readability-ajax.php,198,26,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=198
includes/class-ai-readability-ajax.php,198,53,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=198
includes/class-ai-readability-ajax.php,199,26,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=199
includes/class-ai-readability-ajax.php,199,54,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=199
includes/class-ai-readability-ajax.php,206,18,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=206
includes/class-ai-readability-ajax.php,206,18,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=206
includes/class-ai-readability-ajax.php,206,25,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_var()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=206
includes/class-ai-readability-ajax.php,208,17,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;SELECT COUNT(*) FROM {$table_name} WHERE analyzed_at &gt;= %s&quot;",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=208
includes/class-ai-readability-ajax.php,213,20,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=213
includes/class-ai-readability-ajax.php,213,20,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=213
includes/class-ai-readability-ajax.php,213,27,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_results()",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=213
includes/class-ai-readability-ajax.php,216,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} h \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=216
includes/class-ai-readability-ajax.php,248,25,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=248
includes/class-ai-readability-ajax.php,248,78,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=248
includes/class-ai-readability-ajax.php,257,20,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=257
includes/class-ai-readability-ajax.php,257,20,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=257
includes/class-ai-readability-ajax.php,257,27,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_results()\n$table_name assigned unsafely at line 255.",,10,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=257
includes/class-ai-readability-ajax.php,260,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} h \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=260
includes/class-ai-readability-ajax.php,293,35,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=293
includes/class-ai-readability-ajax.php,293,98,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=293
includes/class-ai-readability-ajax.php,315,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=315
includes/class-ai-readability-ajax.php,315,57,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=315
includes/class-ai-readability-ajax.php,324,19,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=324
includes/class-ai-readability-ajax.php,324,19,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=324
includes/class-ai-readability-ajax.php,324,26,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_row()\n$table_name assigned unsafely at line 322.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=324
includes/class-ai-readability-ajax.php,326,17,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;SELECT analysis_data FROM {$table_name} WHERE post_id = %d ORDER BY analyzed_at DESC LIMIT 1&quot;",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=326
includes/class-ai-readability-ajax.php,344,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=344
includes/class-ai-readability-ajax.php,344,79,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=344
includes/class-ai-readability-ajax.php,345,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=345
includes/class-ai-readability-ajax.php,345,75,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=345
includes/class-ai-readability-ajax.php,358,44,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=358
includes/class-ai-readability-ajax.php,359,69,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=359
includes/class-ai-readability-ajax.php,428,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=428
includes/class-ai-readability-ajax.php,428,88,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=428
